Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00     219/28639       Colour::random_alpha() [86]
                0.00    0.02    1873/28639       Colour::random_colour() [38]
                0.00    0.11   10167/28639       utils::next_int(int) [11]
                0.00    0.18   16380/28639       utils::random() [9]
[8]      1.7    0.00    0.31   28639         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [8]
                0.22    0.09   28639/28639       std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [7]
-----------------------------------------------
                0.00    0.06    3880/16380       Individual::mutate() [10]
                0.00    0.08    5000/16380       GeneticAlgorithm::fps(std::vector<Individual*, std::allocator<Individual*> >, double) [20]
                0.00    0.12    7500/16380       GeneticAlgorithm::mate(Individual*, Individual*, int, int, int) [6]
[9]      1.5    0.00    0.26   16380         utils::random() [9]
                0.00    0.18   16380/28639       std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [8]
                0.00    0.09   16380/16599       double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [16]
                0.00    0.00   16380/28639       std::random_device::random_device(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [208]
                0.00    0.00   16380/28639       std::random_device::operator()() [210]
                0.00    0.00   16380/16599       std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [267]
                0.00    0.00   16380/28639       std::random_device::~random_device() [209]
-----------------------------------------------
                0.00    0.19    3489/3489        GeneticAlgorithm::mate(Individual*, Individual*, int, int, int) [6]
[10]     1.0    0.00    0.19    3489         Individual::mutate() [10]
                0.00    0.07    5398/10167       utils::next_int(int) [11]
                0.00    0.06    3880/16380       utils::random() [9]
                0.00    0.02     789/789         Polygon::move(int, int) [43]
                0.00    0.02    1216/1873        Colour::random_colour() [38]
                0.00    0.01      69/219         Polygon::random_polygon(int, int, int) [33]
                0.00    0.00    3489/234806      Individual::get_dna(int) [25]
                0.00    0.00      68/68          Polygon::remove_point() [88]
                0.00    0.00     788/1150266     Polygon::get_point(int) [31]
                0.00    0.00     882/348633      Polygon::get_points_length() [75]
                0.00    0.00      74/74          Individual::remove_dna(int) [91]
                0.00    0.00      69/69          Individual::insert_dna(int, Polygon*) [94]
                0.00    0.00      88/88          Polygon::insert_point(int, Point*) [96]
                0.00    0.00    3489/23182       std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::size() const [234]
                0.00    0.00     416/416         Colour::set_b(int) [368]
                0.00    0.00     412/412         Colour::set_r(int) [369]
                0.00    0.00     406/3037        Point::set_x(int) [331]
                0.00    0.00     391/391         Colour::set_a(double) [370]
                0.00    0.00     388/388         Colour::set_g(int) [371]
                0.00    0.00     382/3013        Point::set_y(int) [332]
                0.00    0.00      88/952         Point::Point(int, int) [361]
-----------------------------------------------
                0.00    0.00      13/10167       Polygon::remove_point() [88]
                0.00    0.02    1450/10167       GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [21]
                0.00    0.02    1578/10167       Polygon::move(int, int) [43]
                0.00    0.02    1728/10167       Polygon::random_polygon(int, int, int) [33]
                0.00    0.07    5398/10167       Individual::mutate() [10]
[11]     0.8    0.00    0.14   10167         utils::next_int(int) [11]
                0.00    0.11   10167/28639       std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [8]
                0.00    0.03   10167/12040       int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [34]
                0.00    0.00   10167/28639       std::random_device::random_device(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [208]
                0.00    0.00   10167/28639       std::random_device::operator()() [210]
                0.00    0.00   10167/12040       std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [290]
                0.00    0.00   10167/28639       std::random_device::~random_device() [209]
-----------------------------------------------
                0.01    0.11    1775/1775        GeneticAlgorithm::mate(Individual*, Individual*, int, int, int) [6]
[12]     0.7    0.01    0.11    1775         GeneticAlgorithm::cloneParents(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [12]
                0.01    0.06  164104/254601      Polygon::Polygon(Polygon*) [15]
                0.00    0.04  164104/234806      Individual::get_dna(int) [25]
                0.00    0.01  164104/231467      std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::push_back(Polygon*&&) [73]
                0.00    0.00    3550/19693       Individual::get_len_dna() [242]
-----------------------------------------------
                0.00    0.03   12040/45238       int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [35]
                0.00    0.09   33198/45238       double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [19]
[13]     0.7    0.00    0.12   45238         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [13]
                0.12    0.00   28639/28639       std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [14]
-----------------------------------------------
                0.12    0.00   28639/28639       std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [13]
[14]     0.7    0.12    0.00   28639         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [14]
-----------------------------------------------
                0.00    0.00      39/254601      Individual::Individual(Individual*) [90]
                0.00    0.03   90458/254601      GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [21]
                0.01    0.06  164104/254601      GeneticAlgorithm::cloneParents(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [12]
[15]     0.6    0.01    0.09  254601         Polygon::Polygon(Polygon*) [15]
                0.00    0.07  839581/839581      std::__cxx11::list<Point*, std::allocator<Point*> >::push_back(Point*&&) [22]
                0.01    0.00  839581/1989847     std::_List_iterator<Point*>::operator*() const [45]
                0.00    0.00  254601/1095046     std::__cxx11::list<Point*, std::allocator<Point*> >::end() [42]
                0.00    0.00  254601/254820      std::__cxx11::list<Point*, std::allocator<Point*> >::list() [84]
                0.00    0.00  839581/2250625     std::_List_iterator<Point*>::operator++() [55]
                0.00    0.00  254601/1404968     std::__cxx11::list<Point*, std::allocator<Point*> >::begin() [52]
                0.00    0.00 1094182/1094182     std::_List_iterator<Point*>::operator!=(std::_List_iterator<Point*> const&) const [121]
                0.00    0.00  839581/839581      Point::Point(Point*) [135]
                0.00    0.00  254601/254601      Colour::Colour(Colour*) [154]
-----------------------------------------------
                0.00    0.00     219/16599       Colour::random_alpha() [86]
                0.00    0.09   16380/16599       utils::random() [9]
[16]     0.5    0.00    0.09   16599         double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [16]
                0.00    0.09   16599/16599       double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [17]
-----------------------------------------------
                0.00    0.09   16599/16599       double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [16]
[17]     0.5    0.00    0.09   16599         double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [17]
                0.00    0.09   16599/16599       std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [18]
                0.00    0.00   33198/33198       std::uniform_real_distribution<double>::param_type::a() const [196]
                0.00    0.00   16599/16599       std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [268]
                0.00    0.00   16599/16599       std::uniform_real_distribution<double>::param_type::b() const [265]
-----------------------------------------------
                0.00    0.09   16599/16599       double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<double>::param_type const&) [17]
[18]     0.5    0.00    0.09   16599         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [18]
                0.00    0.09   16599/16599       double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [19]
-----------------------------------------------
                0.00    0.09   16599/16599       std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [18]
[19]     0.5    0.00    0.09   16599         double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [19]
                0.00    0.09   33198/45238       std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [13]
                0.00    0.00   33198/33198       std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [197]
-----------------------------------------------
                0.00    0.08    5000/5000        GeneticAlgorithm::evolve(int) [3]
[20]     0.4    0.00    0.08    5000         GeneticAlgorithm::fps(std::vector<Individual*, std::allocator<Individual*> >, double) [20]
                0.00    0.08    5000/16380       utils::random() [9]
                0.00    0.00    5000/90013       std::vector<Individual*, std::allocator<Individual*> >::size() const [170]
                0.00    0.00    5000/17500       std::vector<Individual*, std::allocator<Individual*> >::at(unsigned long) [262]
-----------------------------------------------
                0.00    0.08     725/725         GeneticAlgorithm::mate(Individual*, Individual*, int, int, int) [6]
[21]     0.4    0.00    0.08     725         GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [21]
                0.00    0.03   90458/254601      Polygon::Polygon(Polygon*) [15]
                0.00    0.02    1450/10167       utils::next_int(int) [11]
                0.00    0.02   67174/234806      Individual::get_dna(int) [25]
                0.00    0.00   67174/231467      std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::push_back(Polygon*&&) [73]
                0.00    0.00   24734/24734       bool __gnu_cxx::operator!=<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > >(__gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > > const&, __gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > > const&) [223]
                0.00    0.00   23284/23284       std::vector<Polygon*, std::allocator<Polygon*> >::push_back(Polygon*&&) [230]
                0.00    0.00   23284/23284       std::vector<Polygon*, std::allocator<Polygon*> >::operator[](unsigned long) [231]
                0.00    0.00   23284/23284       __gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > >::operator*() const [227]
                0.00    0.00   23284/23284       __gnu_cxx::__normal_iterator<Polygon**, std::vector<Polygon*, std::allocator<Polygon*> > >::operator++() [226]
                0.00    0.00   13603/19693       Individual::get_len_dna() [242]
                0.00    0.00    1450/1450        std::vector<Polygon*, std::allocator<Polygon*> >::vector() [359]
                0.00    0.00    1450/8616        std::vector<Polygon*, std::allocator<Polygon*> >::begin() [296]
                0.00    0.00    1450/8616        std::vector<Polygon*, std::allocator<Polygon*> >::end() [295]
                0.00    0.00    1450/1450        std::vector<Polygon*, std::allocator<Polygon*> >::~vector() [360]
                0.00    0.00     725/725         int const& std::min<int>(int const&, int const&) [367]
                0.00    0.00     725/725         int const& std::max<int>(int const&, int const&) [366]
                0.00    0.00     725/29389       std::vector<Polygon*, std::allocator<Polygon*> >::size() const [202]
-----------------------------------------------
                0.00    0.07  839581/839581      Polygon::Polygon(Polygon*) [15]
[22]     0.4    0.00    0.07  839581         std::__cxx11::list<Point*, std::allocator<Point*> >::push_back(Point*&&) [22]
                0.00    0.04  839581/839581      void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point*>(std::_List_iterator<Point*>, Point*&&) [30]
                0.02    0.00  839581/1095046     std::__cxx11::list<Point*, std::allocator<Point*> >::end() [42]
                0.01    0.00  839581/839581      std::remove_reference<Point*&>::type&& std::move<Point*&>(Point*&) [59]
-----------------------------------------------
                0.02    0.04 17842097/17842097     std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [7]
[23]     0.3    0.02    0.04 17842097         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [23]
                0.04    0.00 17842097/17842097     std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [29]
-----------------------------------------------
                0.00    0.00     143/234949      void std::advance<std::_List_iterator<Polygon*>, int>(std::_List_iterator<Polygon*>&, int) [89]
                0.04    0.02  234806/234949      void std::advance<std::_List_iterator<Polygon*>, long>(std::_List_iterator<Polygon*>&, long) [27]
[24]     0.3    0.04    0.02  234949         void std::__advance<std::_List_iterator<Polygon*>, long>(std::_List_iterator<Polygon*>&, long, std::bidirectional_iterator_tag) [24]
                0.02    0.00 5345233/5692312     std::_List_iterator<Polygon*>::operator++() [44]
                0.00    0.00       1/1           std::_List_iterator<Polygon*>::operator--() [438]
-----------------------------------------------
                0.00    0.00      39/234806      Individual::Individual(Individual*) [90]
                0.00    0.00    3489/234806      Individual::mutate() [10]
                0.00    0.02   67174/234806      GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [21]
                0.00    0.04  164104/234806      GeneticAlgorithm::cloneParents(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [12]
[25]     0.3    0.00    0.06  234806         Individual::get_dna(int) [25]
                0.00    0.06  234806/234806      std::_List_iterator<Polygon*> std::next<std::_List_iterator<Polygon*> >(std::_List_iterator<Polygon*>, std::iterator_traits<std::_List_iterator<Polygon*> >::difference_type) [26]
                0.00    0.00  234806/242453      std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::begin() [155]
                0.00    0.00  234806/581959      std::_List_iterator<Polygon*>::operator*() const [142]
-----------------------------------------------
                0.00    0.06  234806/234806      Individual::get_dna(int) [25]
[26]     0.3    0.00    0.06  234806         std::_List_iterator<Polygon*> std::next<std::_List_iterator<Polygon*> >(std::_List_iterator<Polygon*>, std::iterator_traits<std::_List_iterator<Polygon*> >::difference_type) [26]
                0.00    0.06  234806/234806      void std::advance<std::_List_iterator<Polygon*>, long>(std::_List_iterator<Polygon*>&, long) [27]
-----------------------------------------------
                0.00    0.06  234806/234806      std::_List_iterator<Polygon*> std::next<std::_List_iterator<Polygon*> >(std::_List_iterator<Polygon*>, std::iterator_traits<std::_List_iterator<Polygon*> >::difference_type) [26]
[27]     0.3    0.00    0.06  234806         void std::advance<std::_List_iterator<Polygon*>, long>(std::_List_iterator<Polygon*>&, long) [27]
                0.04    0.02  234806/234949      void std::__advance<std::_List_iterator<Polygon*>, long>(std::_List_iterator<Polygon*>&, long, std::bidirectional_iterator_tag) [24]
                0.00    0.00  234806/234949      std::iterator_traits<std::_List_iterator<Polygon*> >::iterator_category std::__iterator_category<std::_List_iterator<Polygon*> >(std::_List_iterator<Polygon*> const&) [157]
-----------------------------------------------
                0.00    0.00       1/354465      main [1]
                0.00    0.00       1/354465      Problem::run(cv::Mat*, int) [2]
                0.03    0.03  354463/354465      Individual::draw_CV(unsigned char*, int, int) [4]
[28]     0.3    0.03    0.03  354465         cv::Mat::~Mat() [28]
                0.03    0.00 1395372/1395372     cv::Mat::release() [37]
-----------------------------------------------
                0.04    0.00 17842097/17842097     unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [23]
[29]     0.2    0.04    0.00 17842097         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [29]
-----------------------------------------------
                0.00    0.04  839581/839581      std::__cxx11::list<Point*, std::allocator<Point*> >::push_back(Point*&&) [22]
[30]     0.2    0.00    0.04  839581         void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point*>(std::_List_iterator<Point*>, Point*&&) [30]
                0.03    0.01  839581/839581      std::_List_node<Point*>* std::__cxx11::list<Point*, std::allocator<Point*> >::_M_create_node<Point*>(Point*&&) [32]
                0.00    0.00  839581/3358324     Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&) [54]
                0.00    0.00  839581/840533      std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_inc_size(unsigned long) [133]
-----------------------------------------------
                0.00    0.00     788/1150266     Individual::mutate() [10]
                0.00    0.00    5262/1150266     Polygon::move(int, int) [43]
                0.01    0.03 1144216/1150266     Individual::draw_CV(unsigned char*, int, int) [4]
[31]     0.2    0.01    0.03 1150266         Polygon::get_point(int) [31]
                0.01    0.00 1150266/1989847     std::_List_iterator<Point*>::operator*() const [45]
                0.01    0.00 1150266/1404968     std::__cxx11::list<Point*, std::allocator<Point*> >::begin() [52]
                0.00    0.01 1150266/1150279     std::_List_iterator<Point*> std::next<std::_List_iterator<Point*> >(std::_List_iterator<Point*>, std::iterator_traits<std::_List_iterator<Point*> >::difference_type) [77]
-----------------------------------------------
                0.03    0.01  839581/839581      void std::__cxx11::list<Point*, std::allocator<Point*> >::_M_insert<Point*>(std::_List_iterator<Point*>, Point*&&) [30]
[32]     0.2    0.03    0.01  839581         std::_List_node<Point*>* std::__cxx11::list<Point*, std::allocator<Point*> >::_M_create_node<Point*>(Point*&&) [32]
                0.00    0.01  839581/839581      void std::allocator_traits<std::allocator<std::_List_node<Point*> > >::construct<Point*, Point*>(std::allocator<std::_List_node<Point*> >&, Point**, Point*&&) [80]
                0.00    0.00  839581/3358324     Point*&& std::forward<Point*>(std::remove_reference<Point*>::type&) [54]
                0.00    0.00  839581/840533      std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_node() [132]
                0.00    0.00  839581/840546      std::__cxx11::_List_base<Point*, std::allocator<Point*> >::_M_get_Node_allocator() [125]
                0.00    0.00  839581/840533      std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::__allocated_ptr(std::allocator<std::_List_node<Point*> >&, std::_List_node<Point*>*) [128]
                0.00    0.00  839581/2830393     std::_List_node<Point*>::_M_valptr() [113]
                0.00    0.00  839581/840533      std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::operator=(decltype(nullptr)) [130]
                0.00    0.00  839581/840533      std::__allocated_ptr<std::allocator<std::_List_node<Point*> > >::~__allocated_ptr() [129]
-----------------------------------------------
                0.00    0.01      69/219         Individual::mutate() [10]
                0.00    0.02     150/219         Individual::Individual(int, int, int, int) [39]
[33]     0.2    0.00    0.04     219         Polygon::random_polygon(int, int, int) [33]
                0.00    0.02    1728/10167       utils::next_int(int) [11]
                0.00    0.01     657/1873        Colour::random_colour() [38]
                0.00    0.00     219/219         Colour::random_alpha() [86]
                0.00    0.00     864/864         Polygon::add_point(Point*) [92]
                0.00    0.00     219/219         Polygon::Polygon(Colour*) [95]
                0.00    0.00     864/952         Point::Point(int, int) [361]
                0.00    0.00     219/219         Colour::Colour(unsigned char, unsigned char, unsigned char, double) [372]
-----------------------------------------------
                0.00    0.00    1873/12040       Colour::random_colour() [38]
                0.00    0.03   10167/12040       utils::next_int(int) [11]
[34]     0.2    0.00    0.03   12040         int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [34]
                0.00    0.03   12040/12040       int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [35]
-----------------------------------------------
                0.00    0.03   12040/12040       int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [34]
[35]     0.2    0.00    0.03   12040         int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_int_distribution<int>::param_type const&) [35]
                0.00    0.03   12040/45238       std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [13]
