Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      1.94     0.00      150     0.00     0.00  __gnu_cxx::new_allocator<Polygon*>::new_allocator()
  0.00      1.94     0.00      150     0.00     0.00  __gnu_cxx::new_allocator<Polygon*>::~new_allocator()
  0.00      1.94     0.00      150     0.00     0.00  std::allocator<Polygon*>::allocator()
  0.00      1.94     0.00      150     0.00     0.00  std::allocator<Polygon*>::~allocator()
  0.00      1.94     0.00      150     0.00     0.00  std::_Vector_base<Polygon*, std::allocator<Polygon*> >::_Vector_impl::_Vector_impl()
  0.00      1.94     0.00      150     0.00     0.00  std::_Vector_base<Polygon*, std::allocator<Polygon*> >::_Vector_impl::~_Vector_impl()
  0.00      1.94     0.00      150     0.00     0.00  std::_Vector_base<Polygon*, std::allocator<Polygon*> >::_Vector_base()
  0.00      1.94     0.00      150     0.00     0.00  std::_Vector_base<Polygon*, std::allocator<Polygon*> >::~_Vector_base()
  0.00      1.94     0.00      150     0.00     0.00  std::vector<Polygon*, std::allocator<Polygon*> >::vector()
  0.00      1.94     0.00      150     0.00     0.00  std::vector<Polygon*, std::allocator<Polygon*> >::~vector()
  0.00      1.94     0.00       86     0.00     0.00  Polygon::move(int, int)
  0.00      1.94     0.00       75     0.00     0.00  GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*)
  0.00      1.94     0.00       75     0.00     0.00  int const& std::max<int>(int const&, int const&)
  0.00      1.94     0.00       75     0.00     0.00  int const& std::min<int>(int const&, int const&)
  0.00      1.94     0.00       43     0.00     0.00  Colour::set_g(int)
  0.00      1.94     0.00       39     0.00     0.00  Colour::set_r(int)
  0.00      1.94     0.00       37     0.00     0.00  Colour::set_b(int)
  0.00      1.94     0.00       33     0.00     0.00  Individual** std::__niter_base<Individual**, std::vector<Individual*, std::allocator<Individual*> > >(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >)
  0.00      1.94     0.00       31     0.00     0.00  Colour::set_a(double)
  0.00      1.94     0.00       30     0.00     0.00  Polygon* const& std::forward<Polygon* const&>(std::remove_reference<Polygon* const&>::type&)
  0.00      1.94     0.00       24     0.00     0.00  std::_List_const_iterator<Polygon*>::_M_const_cast() const
  0.00      1.94     0.00       24     0.00     0.00  std::_List_const_iterator<Polygon*>::_List_const_iterator(std::_List_iterator<Polygon*> const&)
  0.00      1.94     0.00       24     0.00     0.00  void std::advance<std::_List_iterator<Polygon*>, int>(std::_List_iterator<Polygon*>&, int)
  0.00      1.94     0.00       22     0.00     0.00  __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > std::__miter_base<__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > >(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >)
  0.00      1.94     0.00       14     0.00     0.00  Individual::remove_dna(int)
  0.00      1.94     0.00       14     0.00     0.00  __gnu_cxx::new_allocator<std::_List_node<Polygon*> >::deallocate(std::_List_node<Polygon*>*, unsigned long)
  0.00      1.94     0.00       14     0.00     0.00  void __gnu_cxx::new_allocator<std::_List_node<Polygon*> >::destroy<Polygon*>(Polygon**)
  0.00      1.94     0.00       14     0.00     0.00  std::allocator_traits<std::allocator<std::_List_node<Polygon*> > >::deallocate(std::allocator<std::_List_node<Polygon*> >&, std::_List_node<Polygon*>*, unsigned long)
  0.00      1.94     0.00       14     0.00     0.00  void std::allocator_traits<std::allocator<std::_List_node<Polygon*> > >::destroy<Polygon*>(std::allocator<std::_List_node<Polygon*> >&, Polygon**)
  0.00      1.94     0.00       14     0.00     0.00  std::__cxx11::_List_base<Polygon*, std::allocator<Polygon*> >::_M_dec_size(unsigned long)
  0.00      1.94     0.00       14     0.00     0.00  std::__cxx11::_List_base<Polygon*, std::allocator<Polygon*> >::_M_put_node(std::_List_node<Polygon*>*)
  0.00      1.94     0.00       14     0.00     0.00  std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::erase(std::_List_const_iterator<Polygon*>)
  0.00      1.94     0.00       14     0.00     0.00  std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::_M_erase(std::_List_iterator<Polygon*>)
  0.00      1.94     0.00       11     0.00     0.00  Individual** std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<Individual*>(Individual* const*, Individual* const*, Individual**)
  0.00      1.94     0.00       11     0.00     0.00  __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > std::move_backward<__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > >(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >)
  0.00      1.94     0.00       11     0.00     0.00  Individual** std::__copy_move_backward_a<true, Individual**, Individual**>(Individual**, Individual**, Individual**)
  0.00      1.94     0.00       11     0.00     0.00  __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > std::__copy_move_backward_a2<true, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > > >(__gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >, __gnu_cxx::__normal_iterator<Individual**, std::vector<Individual*, std::allocator<Individual*> > >)
  0.00      1.94     0.00       10     0.00     0.00  Individual::insert_dna(int, Polygon*)
  0.00      1.94     0.00       10     0.00     0.00  void __gnu_cxx::new_allocator<std::_List_node<Polygon*> >::construct<Polygon*, Polygon* const&>(Polygon**, Polygon* const&)
  0.00      1.94     0.00       10     0.00     0.00  void std::allocator_traits<std::allocator<std::_List_node<Polygon*> > >::construct<Polygon*, Polygon* const&>(std::allocator<std::_List_node<Polygon*> >&, Polygon**, Polygon* const&)
  0.00      1.94     0.00       10     0.00     0.00  std::_List_node<Polygon*>* std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::_M_create_node<Polygon* const&>(Polygon* const&)
  0.00      1.94     0.00       10     0.00     0.00  std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::insert(std::_List_const_iterator<Polygon*>, Polygon* const&)
  0.00      1.94     0.00        9     0.00     0.00  cvflann::anyimpl::base_any_policy::~base_any_policy()
  0.00      1.94     0.00        8     0.00     0.00  Polygon::remove_point()
  0.00      1.94     0.00        7     0.00     0.00  Polygon::insert_point(int, Point*)
  0.00      1.94     0.00        7     0.00     0.00  std::_List_const_iterator<Point*>::_M_const_cast() const
  0.00      1.94     0.00        7     0.00     0.00  std::_List_const_iterator<Point*>::_List_const_iterator(std::_List_iterator<Point*> const&)
  0.00      1.94     0.00        7     0.00     0.00  std::__cxx11::list<Point*, std::allocator<Point*> >::insert(std::_List_const_iterator<Point*>, Point* const&)
  0.00      1.94     0.00        7     0.00     0.00  void std::advance<std::_List_iterator<Point*>, int>(std::_List_iterator<Point*>&, int)
  0.00      1.94     0.00        3     0.00     0.01  Individual::Individual(int, int, int, int)
  0.00      1.94     0.00        3     0.00     0.00  Individual::~Individual()
  0.00      1.94     0.00        2     0.00     0.00  std::_List_iterator<Point*>::operator--()
  0.00      1.94     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN10IndividualC2EiiiPNSt7__cxx114listIP7PolygonSaIS3_EEE
  0.00      1.94     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN16GeneticAlgorithmC2EPhii
  0.00      1.94     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN7Polygon14random_polygonEiii
  0.00      1.94     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN7Problem3runEPN2cv3MatEi
  0.00      1.94     0.00        1     0.00     0.00  _GLOBAL__sub_I_main
  0.00      1.94     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.94     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.94     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.94     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.94     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.94     0.00        1     0.00     0.00  Individual::Individual(Individual*)
  0.00      1.94     0.00        1     0.00     0.04  Population::Population(int, int, int, int, int)
  0.00      1.94     0.00        1     0.00     0.00  GeneticAlgorithm::clean_population()
  0.00      1.94     0.00        1     0.00     1.90  GeneticAlgorithm::evolve(int)
  0.00      1.94     0.00        1     0.00     0.04  GeneticAlgorithm::GeneticAlgorithm(unsigned char*, int, int)
  0.00      1.94     0.00        1     0.00     0.00  cv::Mat::create(int, int, int)
  0.00      1.94     0.00        1     0.00     0.00  cv::Mat::Mat(int, int, int)
  0.00      1.94     0.00        1     0.00     0.00  cv::Size_<int>::Size_(int, int)
  0.00      1.94     0.00        1     0.00     1.94  Problem::run(cv::Mat*, int)
  0.00      1.94     0.00        1     0.00     0.00  cvflann::anyimpl::typed_base_any_policy<cvflann::anyimpl::empty_any>::~typed_base_any_policy()
  0.00      1.94     0.00        1     0.00     0.00  cvflann::anyimpl::typed_base_any_policy<cvflann::flann_algorithm_t>::~typed_base_any_policy()
  0.00      1.94     0.00        1     0.00     0.00  cvflann::anyimpl::typed_base_any_policy<cvflann::flann_centers_init_t>::~typed_base_any_policy()
  0.00      1.94     0.00        1     0.00     0.00  cvflann::anyimpl::typed_base_any_policy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~typed_base_any_policy()
  0.00      1.94     0.00        1     0.00     0.00  cvflann::anyimpl::typed_base_any_policy<char const*>::~typed_base_any_policy()
  0.00      1.94     0.00        1     0.00     0.00  cvflann::anyimpl::typed_base_any_policy<bool>::~typed_base_any_policy()
  0.00      1.94     0.00        1     0.00     0.00  cvflann::anyimpl::typed_base_any_policy<float>::~typed_base_any_policy()
  0.00      1.94     0.00        1     0.00     0.00  cvflann::anyimpl::typed_base_any_policy<int>::~typed_base_any_policy()
  0.00      1.94     0.00        1     0.00     0.00  cvflann::anyimpl::typed_base_any_policy<unsigned int>::~typed_base_any_policy()
  0.00      1.94     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      1.94     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<int>::~new_allocator()
  0.00      1.94     0.00        1     0.00     0.00  int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)
  0.00      1.94     0.00        1     0.00     0.00  cv::MatSize::operator()() const
  0.00      1.94     0.00        1     0.00     0.00  std::allocator<int>::allocator()
  0.00      1.94     0.00        1     0.00     0.00  std::allocator<int>::~allocator()
  0.00      1.94     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
  0.00      1.94     0.00        1     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      1.94     0.00        1     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      1.94     0.00        1     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long)
  0.00      1.94     0.00        1     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
  0.00      1.94     0.00        1     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      1.94     0.00        1     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      1.94     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      1.94     0.00        1     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      1.94     0.00        1     0.00     0.00  std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int)
  0.00      1.94     0.00        1     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      1.94     0.00        1     0.00     0.00  void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  0.00      1.94     0.00        1     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>)
  0.00      1.94     0.00        1     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno()
  0.00      1.94     0.00        1     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno()

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.52% of 1.94 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    1.94                 main [1]
                0.00    1.94       1/1           Problem::run(cv::Mat*, int) [2]
                0.00    0.00       1/1           std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [431]
                0.00    0.00       1/38337       cv::Mat::~Mat() [112]
-----------------------------------------------
                0.00    1.94       1/1           main [1]
[2]    100.0    0.00    1.94       1         Problem::run(cv::Mat*, int) [2]
                0.00    1.90       1/1           GeneticAlgorithm::evolve(int) [3]
                0.00    0.04       1/1           GeneticAlgorithm::GeneticAlgorithm(unsigned char*, int, int) [13]
                0.00    0.00       1/751         Individual::draw_CV(unsigned char*, int, int) [4]
                0.00    0.00       2/75170       cv::_InputArray::_InputArray(cv::Mat const&) [106]
                0.00    0.00       2/187923      cv::_InputArray::~_InputArray() [66]
                0.00    0.00       1/1           cv::MatSize::operator()() const [419]
                0.00    0.00       1/1           cv::Mat::Mat(int, int, int) [405]
                0.00    0.00       1/75169       cv::_OutputArray::_OutputArray(cv::Mat&) [107]
                0.00    0.00       1/112753      cv::_OutputArray::~_OutputArray() [84]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [429]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [430]
                0.00    0.00       1/38337       cv::Mat::~Mat() [112]
-----------------------------------------------
                0.00    1.90       1/1           Problem::run(cv::Mat*, int) [2]
[3]     97.9    0.00    1.90       1         GeneticAlgorithm::evolve(int) [3]
                1.19    0.02     750/751         Individual::draw_CV(unsigned char*, int, int) [4]
                0.62    0.00     750/750         utils::diff(unsigned char const*, unsigned char const*, int, int) [5]
                0.00    0.05     250/250         GeneticAlgorithm::mate(Individual*, Individual*, int, int, int) [8]
                0.00    0.01     500/500         GeneticAlgorithm::fps(std::vector<Individual*, std::allocator<Individual*> >, double) [18]
                0.00    0.01     250/250         Population::set_individuals(std::vector<Individual*, std::allocator<Individual*> >) [32]
                0.00    0.00    2000/2251        std::vector<Individual*, std::allocator<Individual*> >::~vector() [231]
                0.00    0.00    1500/1501        Population::get_individuals() [263]
                0.00    0.00    1250/1750        std::vector<Individual*, std::allocator<Individual*> >::at(unsigned long) [260]
                0.00    0.00     750/1253        std::vector<Individual*, std::allocator<Individual*> >::push_back(Individual* const&) [279]
                0.00    0.00     250/2411        Individual::get_len_dna() [227]
                0.00    0.00     250/250         sortByFitness(std::vector<Individual*, std::allocator<Individual*> >) [324]
                0.00    0.00     250/501         std::vector<Individual*, std::allocator<Individual*> >::vector() [313]
                0.00    0.00     250/1751        std::vector<Individual*, std::allocator<Individual*> >::vector(std::vector<Individual*, std::allocator<Individual*> > const&) [253]
                0.00    0.00       1/1           Individual::Individual(Individual*) [402]
                0.00    0.00       1/1           GeneticAlgorithm::clean_population() [403]
-----------------------------------------------
                0.00    0.00       1/751         Problem::run(cv::Mat*, int) [2]
                1.19    0.02     750/751         GeneticAlgorithm::evolve(int) [3]
[4]     62.4    1.19    0.02     751         Individual::draw_CV(unsigned char*, int, int) [4]
                0.01    0.00   75168/75168       Colour::get_a() [23]
                0.00    0.01   37584/37745       Polygon::get_points_length() [35]
                0.00    0.00  157242/157242      cv::Point_<int>::Point_() [68]
                0.00    0.00  119658/120286      Polygon::get_point(int) [73]
                0.00    0.00  119658/120218      Point::get_y() [77]
                0.00    0.00  119658/120218      Point::get_x() [76]
                0.00    0.00  119658/119658      cv::Point_<int>::Point_(int, int) [78]
                0.00    0.00  119658/119658      cv::Point_<int>::operator=(cv::Point_<int>&&) [79]
                0.00    0.00   75168/75170       cv::_InputArray::_InputArray(cv::Mat const&) [106]
                0.00    0.00   75168/187923      cv::_InputArray::~_InputArray() [66]
                0.00    0.00   38335/38485       std::_List_iterator<Polygon*>::operator!=(std::_List_iterator<Polygon*> const&) const [110]
                0.00    0.00   38335/38337       cv::Mat::~Mat() [112]
                0.00    0.00   37584/63162       std::_List_iterator<Polygon*>::operator*() const [108]
                0.00    0.00   37584/37584       cv::Mat::clone() const [124]
                0.00    0.00   37584/37584       Colour::get_r() [123]
                0.00    0.00   37584/37584       Colour::get_g() [122]
                0.00    0.00   37584/37584       Colour::get_b() [121]
                0.00    0.00   37584/37584       cv::Scalar_<double>::Scalar_(double, double, double, double) [120]
                0.00    0.00   37584/37584       cv::_InputOutputArray::_InputOutputArray(cv::Mat&) [115]
                0.00    0.00   37584/37584       cv::_InputOutputArray::~_InputOutputArray() [116]
                0.00    0.00   37584/75169       cv::_OutputArray::_OutputArray(cv::Mat&) [107]
                0.00    0.00   37584/112753      cv::_OutputArray::~_OutputArray() [84]
                0.00    0.00   37584/662331      std::_List_iterator<Polygon*>::operator++() [56]
                0.00    0.00     751/751         cv::Mat::Mat(int, int, int, void*, unsigned long) [291]
                0.00    0.00     751/26195       std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::begin() [135]
                0.00    0.00     751/25978       std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::end() [136]
-----------------------------------------------
                0.62    0.00     750/750         GeneticAlgorithm::evolve(int) [3]
[5]     32.0    0.62    0.00     750         utils::diff(unsigned char const*, unsigned char const*, int, int) [5]
-----------------------------------------------
                0.05    0.02    4235/4235        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [7]
[6]      3.6    0.05    0.02    4235         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [6]
                0.01    0.00 2642640/2642640     unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [20]
                0.00    0.01 2638405/2638405     unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [22]
-----------------------------------------------
                0.00    0.00     160/4235        Colour::random_alpha() [41]
                0.00    0.01     599/4235        Colour::random_colour() [19]
                0.00    0.03    1624/4235        utils::random() [9]
                0.00    0.03    1852/4235        utils::next_int(int) [14]
[7]      3.6    0.00    0.07    4235         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [7]
                0.05    0.02    4235/4235        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [6]
-----------------------------------------------
                0.00    0.05     250/250         GeneticAlgorithm::evolve(int) [3]
[8]      2.5    0.00    0.05     250         GeneticAlgorithm::mate(Individual*, Individual*, int, int, int) [8]
                0.00    0.03     343/343         Individual::mutate() [15]
                0.00    0.02     750/1624        utils::random() [9]
                0.00    0.00      75/75          GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [45]
                0.00    0.00     500/504         std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::list() [308]
                0.00    0.00     500/500         Individual::Individual(int, int, int, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [314]
                0.00    0.00     500/1253        std::vector<Individual*, std::allocator<Individual*> >::push_back(Individual* const&) [279]
                0.00    0.00     250/501         std::vector<Individual*, std::allocator<Individual*> >::vector() [313]
                0.00    0.00     175/175         GeneticAlgorithm::cloneParents(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [343]
-----------------------------------------------
                0.00    0.01     374/1624        Individual::mutate() [15]
                0.00    0.01     500/1624        GeneticAlgorithm::fps(std::vector<Individual*, std::allocator<Individual*> >, double) [18]
                0.00    0.02     750/1624        GeneticAlgorithm::mate(Individual*, Individual*, int, int, int) [8]
[9]      2.1    0.00    0.04    1624         utils::random() [9]
                0.00    0.03    1624/4235        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [7]
                0.00    0.01    1624/1784        double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [16]
                0.00    0.00    1624/4235        std::random_device::random_device(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [174]
                0.00    0.00    1624/4235        std::random_device::operator()() [176]
                0.00    0.00    1624/1784        std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [240]
                0.00    0.00    1624/4235        std::random_device::~random_device() [175]
-----------------------------------------------
                0.00    0.00      10/160         Individual::mutate() [15]
                0.00    0.04     150/160         Individual::Individual(int, int, int, int) [11]
[10]     2.1    0.00    0.04     160         Polygon::random_polygon(int, int, int) [10]
                0.00    0.02    1020/1852        utils::next_int(int) [14]
                0.00    0.01     510/510         Polygon::add_point(Point*) [36]
                0.00    0.01     480/599         Colour::random_colour() [19]
                0.00    0.00     160/160         Colour::random_alpha() [41]
                0.00    0.00     510/517         Point::Point(int, int) [301]
                0.00    0.00     160/160         Colour::Colour(unsigned char, unsigned char, unsigned char, double) [344]
                0.00    0.00     160/160         Polygon::Polygon(Colour*) [345]
-----------------------------------------------
                0.00    0.04       3/3           Population::Population(int, int, int, int, int) [12]
[11]     2.0    0.00    0.04       3         Individual::Individual(int, int, int, int) [11]
                0.00    0.04     150/160         Polygon::random_polygon(int, int, int) [10]
                0.00    0.00     150/25224       std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::push_back(Polygon*&&) [156]
                0.00    0.00       3/504         std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::list() [308]
-----------------------------------------------
                0.00    0.04       1/1           GeneticAlgorithm::GeneticAlgorithm(unsigned char*, int, int) [13]
[12]     2.0    0.00    0.04       1         Population::Population(int, int, int, int, int) [12]
                0.00    0.04       3/3           Individual::Individual(int, int, int, int) [11]
                0.00    0.00       3/1253        std::vector<Individual*, std::allocator<Individual*> >::push_back(Individual* const&) [279]
                0.00    0.00       1/501         std::vector<Individual*, std::allocator<Individual*> >::vector() [313]
-----------------------------------------------
                0.00    0.04       1/1           Problem::run(cv::Mat*, int) [2]
[13]     2.0    0.00    0.04       1         GeneticAlgorithm::GeneticAlgorithm(unsigned char*, int, int) [13]
                0.00    0.04       1/1           Population::Population(int, int, int, int, int) [12]
-----------------------------------------------
                0.00    0.00     150/1852        GeneticAlgorithm::twoPointCrossover(Individual*, Individual*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*, std::__cxx11::list<Polygon*, std::allocator<Polygon*> >*) [45]
                0.00    0.00     172/1852        Polygon::move(int, int) [44]
                0.00    0.01     510/1852        Individual::mutate() [15]
                0.00    0.02    1020/1852        Polygon::random_polygon(int, int, int) [10]
[14]     1.7    0.00    0.03    1852         utils::next_int(int) [14]
                0.00    0.03    1852/4235        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [7]
                0.00    0.00    1852/2451        int std::uniform_int_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [42]
                0.00    0.00    1852/4235        std::random_device::random_device(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [174]
                0.00    0.00    1852/4235        std::random_device::operator()() [176]
                0.00    0.00    1852/2451        std::uniform_int_distribution<int>::uniform_int_distribution(int, int) [226]
                0.00    0.00    1852/4235        std::random_device::~random_device() [175]
-----------------------------------------------
                0.00    0.03     343/343         GeneticAlgorithm::mate(Individual*, Individual*, int, int, int) [8]
[15]     1.4    0.00    0.03     343         Individual::mutate() [15]
                0.00    0.01     374/1624        utils::random() [9]
                0.00    0.01     510/1852        utils::next_int(int) [14]
                0.00    0.00      86/86          Polygon::move(int, int) [44]
                0.00    0.00      10/160         Polygon::random_polygon(int, int, int) [10]
                0.00    0.00     119/599         Colour::random_colour() [19]
                0.00    0.00       7/7           Polygon::insert_point(int, Point*) [46]
                0.00    0.00      75/37745       Polygon::get_points_length() [35]
                0.00    0.00       8/8           Polygon::remove_point() [48]
                0.00    0.00     343/2754        std::__cxx11::list<Polygon*, std::allocator<Polygon*> >::size() const [203]
                0.00    0.00     343/25417       Individual::get_dna(int) [139]
                0.00    0.00      68/120286      Polygon::get_point(int) [73]
                0.00    0.00      43/43          Colour::set_g(int) [358]
                0.00    0.00      39/39          Colour::set_r(int) [359]
                0.00    0.00      37/37          Colour::set_b(int) [360]
